"","region","population","sex","age","education","income","statusquo","vote"
"1761","Santiago",250000,"Male","26-34","Post Secondary",35000,0.54921,"Undecided"
"1762","Santiago",250000,"Female","18-25","Secondary",7500,-1.30482,NA
"1763","Santiago",250000,"Male","18-25","Secondary",15000,-1.11582,"Abstain"
"1764","Santiago",250000,"Female","45-54","Primary",15000,0.83048,"Yes"
"1765","Santiago",250000,"Male","35-44","Secondary",35000,-0.1826,"No"
"1766","Santiago",250000,"Male","45-54","Primary",35000,0.74014,"Undecided"
"1767","Santiago",250000,"Male","55-64","Primary",7500,-1.29617,"No"
"1768","Santiago",250000,"Female","35-44","Secondary",35000,-0.3003,"Undecided"
"1769","Santiago",250000,"Male","18-25","Secondary",35000,-1.29617,"No"
"1770","Santiago",250000,"Female","35-44","Primary",15000,1.32555,"Yes"
"1771","Santiago",250000,"Female","18-25","Primary",15000,-0.47883,"Undecided"
"1772","Santiago",250000,"Female","26-34","Secondary",NA,1.41649,"Abstain"
"1773","Santiago",250000,"Male","18-25","Secondary",15000,0.72708,"Yes"
"1774","Santiago",250000,"Female","55-64","Primary",NA,NA,"Undecided"
"1775","Santiago",250000,"Male","35-44","Primary",NA,0.6589,NA
"1776","Santiago",250000,"Female","18-25","Post Secondary",35000,-0.82327,"No"
"1777","Santiago",250000,"Male","45-54",NA,NA,NA,NA
"1778","Santiago",250000,"Male","18-25","Secondary",15000,-1.25656,"No"
"1779","Santiago",250000,"Female","35-44","Primary",15000,-1.29617,"No"
"1780","Santiago",250000,"Female","35-44","Secondary",2500,0.00744,"Undecided"
"1781","Santiago",250000,"Female","65+","Primary",15000,1.25678,"Yes"
"1782","Santiago",250000,"Male","18-25","Post Secondary",75000,0.28707,"Yes"
"1783","Santiago",250000,"Female","18-25","Post Secondary",15000,1.09971,"Abstain"
"1784","Santiago",250000,"Male","35-44","Secondary",35000,-0.62392,"Yes"
"1785","Santiago",250000,"Male","55-64",NA,7500,-1.12929,"Undecided"
"1786","Santiago",250000,"Male","45-54","Secondary",35000,1.50986,"Yes"
"1787","Santiago",250000,"Male","26-34","Post Secondary",35000,-1.29617,NA
"1788","Santiago",250000,"Female","35-44","Secondary",15000,0.29175,"Undecided"
"1789","Santiago",250000,"Female","26-34","Post Secondary",75000,NA,"Undecided"
"1790","Santiago",250000,"Female","45-54","Post Secondary",15000,-0.27889,"Abstain"
"1791","Santiago",250000,"Male","18-25","Secondary",35000,-0.43626,"No"
"1792","Santiago",250000,"Male","45-54","Secondary",35000,-0.18888,"Abstain"
"1793","Santiago",250000,"Female","18-25","Secondary",200000,-1.18011,"No"
"1794","Santiago",250000,"Female","35-44","Post Secondary",35000,1.15278,NA
"1795","Santiago",250000,"Female","45-54","Secondary",NA,2.02141,"Undecided"
"1796","Santiago",250000,"Female","18-25","Post Secondary",15000,-1.21834,"No"
"1797","Santiago",250000,"Male","18-25","Secondary",7500,-0.8308,"No"
"1798","Santiago",250000,"Female","55-64","Primary",15000,-1.04005,"Undecided"
"1799","Santiago",250000,"Female","55-64","Primary",35000,-0.6809,"No"
"1800","Santiago",250000,"Male","55-64","Primary",2500,-0.61862,NA
"1801","Santiago",250000,"Female","18-25","Primary",15000,-1.13038,"No"
"1802","Santiago",250000,"Female","55-64","Secondary",75000,1.5877,"Yes"
"1803","Santiago",250000,"Male","18-25","Secondary",15000,-0.14715,"Yes"
"1804","Santiago",250000,"Female","65+","Primary",35000,1.55399,"Yes"
"1805","Santiago",250000,"Male","35-44","Secondary",35000,1.50846,"Abstain"
"1806","Santiago",250000,"Male","18-25","Post Secondary",35000,-1.22285,"No"
"1807","Santiago",250000,"Female","45-54","Secondary",75000,0.22716,"Yes"
"1808","Santiago",250000,"Female","55-64","Primary",35000,-0.57897,"Undecided"
"1809","Santiago",250000,"Female","18-25","Primary",75000,-1.12024,"No"
"1810","Santiago",250000,"Male",NA,"Primary",15000,-1.08507,"Undecided"
"1811","Santiago",250000,"Female","55-64","Secondary",35000,0.53532,"Yes"
"1812","Santiago",250000,"Male","65+","Primary",35000,1.42686,NA
"1813","Santiago",250000,"Male","18-25","Secondary",15000,-1.29617,"No"
"1814","Santiago",250000,"Female","35-44","Secondary",35000,0.934,"Yes"
"1815","Santiago",250000,"Male","45-54","Primary",15000,1.4277,"Yes"
"1816","Santiago",250000,"Female","26-34","Secondary",15000,-1.26325,"No"
"1817","Santiago",250000,"Male","18-25","Post Secondary",200000,-1.00115,"No"
"1818","Santiago",250000,"Female","55-64","Primary",15000,0.14613,NA
"1819","Santiago",250000,"Female","35-44","Secondary",35000,0.91144,"Yes"
"1820","Santiago",250000,"Male","55-64","Post Secondary",15000,-1.02974,"No"
"1821","Santiago",250000,"Male","35-44","Secondary",75000,-1.04685,"No"
"1822","Santiago",250000,"Female","18-25","Secondary",35000,-0.9465,"Abstain"
"1823","Santiago",250000,"Female","35-44","Secondary",7500,-0.40386,"Abstain"
"1824","Santiago",250000,"Female","26-34","Primary",15000,-0.73164,"Abstain"
"1825","Santiago",250000,"Male","18-25","Secondary",75000,-0.087,"Undecided"
"1826","Santiago",250000,"Male","55-64","Primary",15000,-1.16446,"No"
"1827","Santiago",250000,"Male","55-64","Secondary",15000,-0.44734,NA
"1828","Santiago",250000,"Female","55-64","Secondary",15000,0.70457,"Undecided"
"1829","Santiago",250000,"Male","26-34","Secondary",35000,0.18113,"Undecided"
"1830","Santiago",250000,"Female","26-34","Secondary",35000,0.71686,"Abstain"
"1831","Santiago",250000,"Male","18-25","Primary",15000,-0.03066,NA
"1832","Santiago",250000,"Female","35-44","Primary",7500,-0.70865,"Undecided"
"1833","Santiago",250000,"Male","55-64","Primary",35000,-1.29617,"No"
"1834","Santiago",250000,"Female","26-34","Secondary",15000,-1.29617,"No"
"1835","Santiago",250000,"Female","35-44","Primary",7500,-1.2204,"No"
"1836","Santiago",250000,"Male","45-54","Primary",15000,0.94667,"Yes"
"1837","Santiago",250000,"Female","26-34","Secondary",15000,-0.92566,"No"
"1838","Santiago",250000,"Male","18-25","Secondary",15000,-0.27723,"Undecided"
"1839","Santiago",250000,"Female","55-64","Primary",7500,-0.55051,"Undecided"
"1840","Santiago",250000,"Male","18-25","Secondary",15000,1.20547,"Yes"
"1841","Santiago",250000,"Male","18-25","Secondary",35000,1.15313,"Abstain"
"1842","Santiago",250000,"Female","35-44","Primary",NA,0.47939,"Undecided"
"1843","Santiago",250000,"Female","18-25","Secondary",35000,1.32923,"Yes"
"1844","Santiago",250000,"Male","45-54","Primary",7500,-0.15941,"Undecided"
"1845","Santiago",250000,"Male","55-64","Secondary",35000,0.12745,"Yes"
"1846","Santiago",250000,"Female","18-25","Secondary",15000,-1.30809,"Abstain"
"1847","Santiago",250000,"Male","18-25","Secondary",35000,-1.11348,"No"
"1848","Santiago",250000,"Female","55-64","Secondary",15000,0.52689,"Undecided"
"1849","Santiago",250000,"Male","45-54","Primary",7500,-1.30296,"Undecided"
"1850","Santiago",250000,"Female","35-44","Primary",7500,-1.29617,"No"
"1851","Santiago",250000,"Male","26-34","Secondary",15000,0.66365,"No"
"1852","Santiago",250000,"Male","45-54","Secondary",35000,-0.95176,"No"
"1853","Santiago",250000,"Female","45-54","Primary",2500,-0.25607,"Yes"
"1854","Santiago",250000,"Female","18-25","Secondary",15000,-0.80563,"Undecided"
"1855","Santiago",250000,"Female","35-44","Secondary",15000,-1.17637,"Undecided"
"1856","Santiago",250000,"Female","55-64","Primary",15000,0.82026,"Undecided"
"1857","Santiago",250000,"Female","26-34","Post Secondary",NA,0.31918,"Abstain"
"1858","Santiago",250000,"Male","45-54","Primary",75000,-1.07772,NA
"1859","Santiago",250000,"Male","35-44","Secondary",35000,0.00476,"Undecided"
"1860","Santiago",250000,"Male","35-44","Secondary",15000,0.24119,"Undecided"
"1861","Santiago",250000,"Female","35-44","Primary",35000,-0.69008,"Abstain"
"1862","Santiago",250000,"Female","18-25","Post Secondary",75000,0.17177,"Yes"
"1863","Santiago",250000,"Male","18-25","Post Secondary",35000,-0.76975,"Abstain"
"1864","Santiago",250000,"Male","55-64","Primary",35000,1.5877,"Yes"
"1865","Santiago",250000,"Male","45-54","Primary",7500,0.32214,"Undecided"
"1866","Santiago",250000,"Male","26-34","Primary",2500,-1.29617,NA
"1867","Santiago",250000,"Female","65+","Primary",NA,0.75768,"Undecided"
"1868","Santiago",250000,"Female","35-44","Primary",35000,-0.71844,"Yes"
"1869","Santiago",250000,"Female","35-44","Secondary",2500,-1.2727,NA
"1870","Santiago",250000,"Male","35-44","Secondary",35000,-1.29617,"No"
"1871","Santiago",250000,"Male","18-25","Secondary",7500,-0.60959,"Undecided"
"1872","Santiago",250000,"Female","45-54","Primary",35000,0.90167,"Yes"
"1873","Santiago",250000,"Male","35-44","Post Secondary",75000,1.33092,"Yes"
"1874","Santiago",250000,"Female","26-34","Post Secondary",75000,-1.22424,"No"
"1875","Santiago",250000,"Female","45-54","Primary",35000,0.0032,"Undecided"
"1876","Santiago",250000,"Male","18-25","Secondary",35000,-1.30351,"No"
"1877","Santiago",250000,"Female","26-34","Secondary",7500,-1.1212,"Undecided"
"1878","Santiago",250000,"Female","65+",NA,7500,0.88202,"Yes"
"1879","Santiago",250000,"Male","45-54","Secondary",7500,1.19812,"Yes"
"1880","Santiago",250000,"Male","55-64","Secondary",2500,-1.29617,"No"
"1881","Santiago",250000,"Male","18-25","Secondary",15000,-1.29617,"No"
"1882","Santiago",250000,"Male","35-44","Primary",15000,-1.19739,"No"
"1883","Santiago",250000,"Female","35-44","Primary",2500,-1.05197,"Undecided"
"1884","Santiago",250000,"Female","45-54","Primary",7500,-0.98023,"No"
"1885","Santiago",250000,"Female","26-34","Primary",7500,-1.12528,"No"
"1886","Santiago",250000,"Male","35-44","Secondary",15000,0.15515,"Undecided"
"1887","Santiago",250000,"Male","18-25","Secondary",35000,0.60084,"Yes"
"1888","Santiago",250000,"Male","45-54","Primary",15000,1.35626,"Yes"
"1889","Santiago",250000,"Female","18-25","Primary",15000,1.19147,"Yes"
"1890","Santiago",250000,"Female","55-64","Primary",7500,0.38583,"Yes"
"1891","Santiago",250000,"Female","35-44","Primary",7500,-0.80037,"Undecided"
"1892","Santiago",250000,"Male","18-25","Secondary",15000,1.02608,"Yes"
"1893","Santiago",250000,"Female","35-44","Primary",2500,-0.41295,"Undecided"
"1894","Santiago",250000,"Female","45-54","Primary",35000,0.38253,"Undecided"
"1895","Santiago",250000,"Male","35-44","Secondary",35000,-1.29617,"No"
"1896","Santiago",250000,"Male","55-64","Primary",7500,0.81641,"Undecided"
"1897","Santiago",250000,"Female","45-54","Primary",2500,1.29338,"Undecided"
"1898","Santiago",250000,"Male","18-25","Secondary",7500,0.87797,"No"
"1899","Santiago",250000,"Female","26-34","Secondary",15000,0.12779,"Yes"
"1900","Santiago",250000,"Male","45-54","Primary",15000,1.47784,"Yes"
"1901","Santiago",250000,"Female","55-64","Primary",15000,-1.29617,"No"
"1902","Santiago",250000,"Female","45-54",NA,7500,0.45718,"Undecided"
"1903","Santiago",250000,"Female","26-34","Primary",15000,1.03464,"Undecided"
"1904","Santiago",250000,"Male","45-54","Secondary",15000,-1.21834,"No"
"1905","Santiago",250000,"Male","26-34","Primary",35000,-0.53827,"Undecided"
"1906","Santiago",250000,"Male","35-44","Primary",7500,-0.93981,"Undecided"
"1907","Santiago",250000,"Male","45-54","Primary",15000,-1.18011,"No"
"1908","Santiago",250000,"Male","55-64","Primary",35000,-1.29617,"No"
"1909","Santiago",250000,"Female","18-25","Secondary",7500,1.43653,"Yes"
"1910","Santiago",250000,"Female","35-44","Primary",2500,-1.30469,"No"
"1911","Santiago",250000,"Female","45-54","Primary",7500,-1.21834,"No"
"1912","Santiago",250000,"Female","55-64","Primary",35000,0.88557,"Yes"
"1913","Santiago",250000,"Female","18-25","Secondary",35000,-1.25795,"Undecided"
"1914","Santiago",250000,"Male","26-34","Secondary",15000,-0.71001,"No"
"1915","Santiago",250000,"Male","55-64","Primary",7500,1.01062,"Yes"
"1916","Santiago",250000,"Female","65+",NA,15000,1.05155,"Yes"
"1917","Santiago",250000,"Male","35-44","Primary",15000,-0.72982,"Abstain"
"1918","Santiago",250000,"Male","18-25","Primary",7500,-0.04564,"Yes"
"1919","Santiago",250000,"Male","18-25","Secondary",15000,-1.29617,"No"
"1920","Santiago",250000,"Female","55-64","Primary",7500,-0.17956,"Yes"
"1921","Santiago",250000,"Female","35-44","Secondary",15000,-1.02385,NA
"1922","Santiago",250000,"Male","65+","Primary",15000,0.04302,"Undecided"
"1923","Santiago",250000,"Female","55-64","Primary",7500,0.54606,"Yes"
"1924","Santiago",250000,"Female","26-34","Primary",7500,-0.25119,"Undecided"
"1925","Santiago",250000,"Male","26-34","Secondary",35000,0.13241,"Yes"
"1926","Santiago",250000,"Male","55-64","Primary",15000,0.55837,"Yes"
"1927","Santiago",250000,"Male","26-34","Secondary",75000,-1.19132,"Abstain"
"1928","Santiago",250000,"Female","26-34","Secondary",35000,0.38569,"Undecided"
"1929","Santiago",250000,"Female","35-44","Secondary",35000,-1.04685,"Undecided"
"1930","Santiago",250000,"Male","55-64","Primary",35000,0.41755,"Yes"
"1931","Santiago",250000,"Female","45-54","Secondary",15000,0.89367,"Yes"
"1932","Santiago",250000,"Female","18-25","Secondary",35000,0.43887,"Yes"
"1933","Santiago",250000,"Female","35-44","Secondary",35000,-0.12671,"Undecided"
"1934","Santiago",250000,"Male","55-64","Primary",15000,0.53539,"Undecided"
"1935","Santiago",250000,"Male","45-54","Primary",7500,-1.29617,"No"
"1936","Santiago",250000,"Male","26-34","Secondary",15000,-0.84836,"No"
"1937","Santiago",250000,"Male","65+","Primary",35000,0.72449,"Yes"
"1938","Santiago",250000,"Female","18-25","Secondary",15000,1.00364,"Yes"
"1939","Santiago",250000,"Female","45-54","Secondary",7500,-0.42243,"No"
"1940","Santiago",250000,"Female","55-64","Primary",35000,-0.55903,"No"
"1941","Santiago",250000,"Male","18-25","Secondary",35000,0.22104,"Abstain"
"1942","Santiago",250000,"Female","26-34","Secondary",15000,-1.29617,"No"
"1943","Santiago",250000,"Female","18-25","Secondary",35000,-1.17702,"Undecided"
"1944","Santiago",250000,"Male","18-25","Post Secondary",35000,-1.30351,"No"
"1945","Santiago",250000,"Female","35-44","Primary",35000,-1.12566,"Undecided"
"1946","Santiago",250000,"Male","45-54","Secondary",15000,-0.80419,"Undecided"
"1947","Santiago",250000,"Male","35-44","Primary",35000,-0.86525,"Abstain"
"1948","Santiago",250000,"Female","45-54","Secondary",15000,-1.22502,"No"
"1949","Santiago",250000,"Female","45-54","Secondary",125000,-0.60096,"Undecided"
"1950","Santiago",250000,"Male","18-25","Secondary",75000,-1.06848,"No"
"1951","Santiago",250000,"Female","26-34","Primary",7500,-0.05229,"Undecided"
"1952","Santiago",250000,"Female","45-54","Primary",35000,0.58275,"Yes"
"1953","Santiago",250000,"Female","18-25","Secondary",35000,-1.29617,"No"
"1954","Santiago",250000,"Male","35-44","Post Secondary",75000,-0.59351,NA
"1955","Santiago",250000,"Female","26-34","Primary",2500,-0.32492,"Undecided"
"1956","Santiago",250000,"Male","26-34","Secondary",7500,-1.34392,"No"
"1957","Santiago",250000,"Male","45-54","Primary",35000,-1.19504,"No"
"1958","Santiago",250000,"Female","45-54","Primary",35000,-0.49641,"Undecided"
"1959","Santiago",250000,"Female","26-34","Post Secondary",35000,-0.93492,"Undecided"
"1960","Santiago",250000,"Male","26-34","Primary",15000,-0.17177,"Undecided"
"1961","Santiago",250000,"Female","35-44","Post Secondary",35000,0.00055,"Undecided"
"1962","Santiago",250000,"Male","45-54","Secondary",125000,-1.25795,"No"
"1963","Santiago",250000,"Female","35-44","Secondary",35000,0.25319,"Yes"
"1964","Santiago",250000,"Female","18-25","Secondary",75000,1.35136,"Yes"
"1965","Santiago",250000,"Male","18-25","Secondary",35000,-1.15762,"No"
"1966","Santiago",250000,"Male","45-54","Post Secondary",35000,-1.14049,"No"
"1967","Santiago",250000,"Male","18-25","Post Secondary",75000,-0.96014,"No"
"1968","Santiago",250000,"Male","55-64","Secondary",75000,-1.10273,"No"
"1969","Santiago",250000,"Female","45-54","Primary",15000,1.54808,"Yes"
"1970","Santiago",250000,"Female","35-44","Secondary",15000,-0.35334,"Abstain"
"1971","Santiago",250000,"Male","45-54","Post Secondary",35000,-1.04016,"No"
"1972","Santiago",250000,"Female","45-54","Primary",35000,1.02747,NA
"1973","Santiago",250000,"Female","26-34","Secondary",15000,-1.14952,"No"
"1974","Santiago",250000,"Male","45-54","Secondary",7500,-0.46328,"Abstain"
"1975","Santiago",250000,"Male","18-25","Secondary",35000,-1.07386,"No"
"1976","Santiago",250000,"Female","26-34","Secondary",125000,0.30352,"Yes"
"1977","Santiago",250000,"Female","55-64","Primary",2500,-1.29617,"Undecided"
"1978","Santiago",250000,"Male","35-44","Secondary",15000,-1.29617,"No"
"1979","Santiago",250000,"Male","18-25","Secondary",35000,0.14497,"Undecided"
"1980","Santiago",250000,"Female","35-44","Secondary",75000,-1.25656,"No"
"1981","Santiago",250000,"Female","35-44","Primary",2500,-1.29617,"No"
"1982","Santiago",250000,"Male","35-44","Primary",7500,-1.29617,"No"
"1983","Santiago",250000,"Female","18-25","Secondary",15000,-0.73585,"Abstain"
"1984","Santiago",250000,"Male","18-25","Post Secondary",15000,-0.54187,NA
"1985","Santiago",250000,"Male","26-34","Secondary",15000,-0.37315,"No"
"1986","Santiago",250000,"Male","18-25","Post Secondary",15000,-0.65961,"No"
"1987","Santiago",250000,"Female","26-34","Secondary",35000,1.24478,"Yes"
"1988","Santiago",250000,"Female","18-25","Post Secondary",35000,NA,"Abstain"
"1989","Santiago",250000,"Male","45-54","Primary",35000,-0.98792,"No"
"1990","Santiago",250000,"Female","55-64","Primary",15000,-0.10726,"Yes"
"1991","Santiago",250000,"Female","45-54","Primary",7500,-1.29617,"No"
"1992","Santiago",250000,"Female","26-34","Primary",15000,-1.00272,"Undecided"
"1993","Santiago",250000,"Male","26-34","Secondary",15000,-0.45937,"Undecided"
"1994","Santiago",250000,"Male","65+","Secondary",35000,-1.31083,NA
"1995","Santiago",250000,"Male","55-64","Primary",35000,-0.40479,"Yes"
"1996","Santiago",250000,"Female","35-44","Secondary",15000,-0.35685,"Undecided"
"1997","Santiago",250000,"Female","35-44","Primary",7500,-1.29617,"No"
"1998","Santiago",250000,"Male","65+","Primary",7500,-0.70372,"No"
"1999","Santiago",250000,"Female","18-25","Post Secondary",75000,0.11608,"Undecided"
"2000","Santiago",250000,"Male","26-34","Secondary",35000,-1.14049,"No"
"2001","Santiago",250000,"Female","65+","Secondary",35000,0.34293,"Undecided"
"2002","Santiago",250000,"Female","18-25","Post Secondary",75000,-1.26305,"Abstain"
